price,bedrooms,bathrooms,sqft_living,floors,view,sqft_above,sqft_basement
350000.0,3.0,3.25,1460,2.0,0,1130,330
148000.0,1.0,1.0,620,1.0,0,620,0
530000.0,3.0,1.75,1550,1.0,0,1050,500
349000.0,3.0,2.5,1430,3.0,0,1430,0
240000.0,3.0,1.5,1360,1.5,0,1360,0
330000.0,3.0,2.5,2210,2.0,0,2210,0
735000.0,4.0,1.75,2460,1.5,0,1450,1010
545000.0,3.0,2.5,2180,1.0,0,1850,330
214950.0,3.0,1.75,1570,1.0,0,1310,260
476000.0,3.0,1.0,1140,1.5,0,1140,0
110000.0,2.0,1.0,800,1.0,0,800,0
292000.0,4.0,2.75,2414,2.0,0,2414,0
317000.0,3.0,1.0,1160,1.0,0,1160,0
455000.0,4.0,2.5,3170,2.0,2,3170,0
460000.0,3.0,2.0,2060,1.0,0,1030,1030
405000.0,3.0,2.0,1640,1.0,0,1640,0
333000.0,2.0,1.0,720,1.0,0,720,0
742000.0,4.0,2.5,2810,2.0,0,2810,0
465000.0,4.0,2.5,2090,1.0,0,1320,770
809950.0,4.0,2.5,3280,2.0,0,3280,0
619400.0,4.0,2.0,2090,1.5,0,1790,300
762400.0,3.0,1.75,2430,1.0,1,1230,1200
881000.0,5.0,3.0,2510,1.5,3,1590,920
813000.0,4.0,2.75,3370,1.0,3,1920,1450
234000.0,3.0,2.0,1640,1.5,0,1640,0
308900.0,3.0,2.5,2250,2.0,0,2250,0
450000.0,4.0,2.5,2300,1.0,0,2300,0
547500.0,3.0,3.5,1650,3.0,0,1650,0
399950.0,2.0,1.0,710,2.0,0,710,0
516000.0,4.0,3.5,2550,2.0,0,2550,0
250000.0,2.0,1.5,982,2.0,0,806,176
475000.0,3.0,2.25,1630,2.0,0,1630,0
415000.0,4.0,2.5,2550,2.0,0,2550,0
545000.0,2.0,1.25,1240,2.0,0,1240,0
329950.0,3.0,2.5,2456,2.0,0,2456,0
610750.0,4.0,2.25,2180,2.0,0,2180,0
578000.0,4.0,2.5,3140,1.0,2,1770,1370
501000.0,3.0,1.75,1970,1.0,3,1370,600
465250.0,5.0,2.0,1940,1.5,0,1940,0
315000.0,2.0,1.0,970,1.0,0,970,0
900000.0,4.0,2.25,2460,1.0,0,2460,0
789500.0,4.0,2.5,3010,2.0,0,3010,0
678500.0,3.0,2.0,2460,1.0,2,1370,1090
342500.0,3.0,2.0,2080,1.0,0,2080,0
860000.0,4.0,3.25,3960,2.0,0,3960,0
306000.0,4.0,2.5,2490,2.0,0,2490,0
580000.0,5.0,2.0,2060,2.0,0,2060,0
405000.0,3.0,1.0,1330,1.0,0,900,430
510000.0,3.0,1.75,1600,1.0,0,1600,0
173000.0,2.0,1.0,820,1.0,0,820,0
210000.0,4.0,1.75,1200,1.0,0,1200,0
445000.0,3.0,1.0,1050,1.0,0,910,140
585000.0,3.0,2.5,1910,2.5,0,1530,380
381000.0,3.0,1.75,1800,1.0,0,900,900
890000.0,3.0,2.25,2060,1.0,0,2060,0
235000.0,3.0,1.75,1840,1.0,0,1500,340
480000.0,3.0,2.5,1250,3.0,2,1250,0
575000.0,2.0,1.0,1510,1.5,0,1310,200
350000.0,4.0,2.25,2300,1.5,0,1340,960
259000.0,4.0,1.5,1490,2.0,0,1490,0
599000.0,5.0,2.75,2820,1.0,0,1450,1370
210000.0,4.0,1.5,1130,1.0,0,1130,0
1184000.0,4.0,2.5,3200,1.5,1,1860,1340
545000.0,3.0,1.0,1510,1.5,0,1510,0
299995.0,3.0,2.5,1970,2.0,0,1970,0
440000.0,3.0,1.0,1210,1.5,0,1210,0
699000.0,4.0,2.5,3280,2.0,0,3280,0
795000.0,3.0,2.0,2420,1.0,1,1500,920
445000.0,5.0,1.75,2460,1.5,0,1340,1120
397990.0,3.0,1.0,1180,1.0,0,1180,0
706000.0,3.0,2.75,1900,1.0,0,1410,490
363000.0,3.0,3.25,1651,2.0,0,1341,310
850000.0,4.0,2.25,2130,2.0,0,2130,0
620000.0,2.0,1.0,1430,1.5,0,1300,130
333000.0,4.0,2.5,1910,1.0,0,1910,0
743000.0,3.0,1.75,2110,1.0,0,2110,0
448000.0,2.0,1.5,1630,1.0,0,890,740
485000.0,4.0,2.5,2470,2.0,0,2470,0
489950.0,4.0,2.25,2640,1.0,0,2640,0
498500.0,5.0,2.75,2990,2.0,0,2990,0
531000.0,3.0,2.5,2120,2.0,0,2120,0
670000.0,3.0,2.5,2050,1.0,3,1730,320
310000.0,5.0,3.0,1880,1.0,0,1100,780
835000.0,3.0,3.0,2790,2.0,4,1600,1190
495000.0,4.0,2.5,2140,2.0,0,2140,0
495000.0,3.0,2.0,1769,1.0,0,1769,0
440000.0,3.0,1.0,1710,1.5,0,1200,510
280000.0,1.0,0.75,420,1.0,0,420,0
1070000.0,4.0,2.5,3270,2.0,0,3270,0
1034500.0,4.0,2.5,2370,2.0,0,2370,0
248000.0,4.0,2.5,1770,2.0,0,1770,0
294000.0,4.0,2.5,2210,1.0,0,1490,720
561000.0,3.0,2.25,1710,2.0,0,1710,0
656500.0,4.0,2.0,2710,1.0,0,1460,1250
660000.0,3.0,3.0,2340,2.0,0,2160,180
370000.0,2.0,1.0,1220,1.0,0,1220,0
349950.0,3.0,1.0,1060,1.0,0,1060,0
223000.0,2.0,1.0,910,1.0,0,910,0
560000.0,4.0,1.75,1880,1.5,0,1090,790
594000.0,4.0,1.75,1870,2.0,0,1200,670
600000.0,3.0,2.25,1480,2.0,0,1480,0
315000.0,3.0,2.5,1880,2.0,0,1880,0
430000.0,4.0,1.75,1890,1.0,0,1110,780
440000.0,3.0,2.75,1560,1.0,0,1030,530
312500.0,2.0,1.5,1070,2.0,0,1070,0
300000.0,3.0,3.25,1470,2.0,0,1180,290
680000.0,3.0,2.5,2570,2.5,0,2570,0
336750.0,2.0,2.25,1170,2.0,0,1170,0
822500.0,5.0,3.5,2320,2.0,0,1720,600
589000.0,4.0,3.0,2440,2.0,0,2440,0
210000.0,2.0,1.75,1440,1.0,0,1440,0
206135.0,3.0,1.0,1340,1.0,0,1340,0
285000.0,3.0,1.75,1840,1.0,0,920,920
230000.0,2.0,1.0,930,1.0,0,930,0
350000.0,3.0,1.75,1820,1.0,0,1230,590
304000.0,3.0,1.0,1280,1.5,0,1280,0
370000.0,2.0,1.0,900,1.0,0,900,0
810000.0,3.0,1.75,1980,1.0,2,1320,660
440000.0,4.0,2.25,2010,1.0,0,1220,790
1030000.0,4.0,2.5,2750,2.0,0,1960,790
775000.0,4.0,2.0,3140,1.0,1,1940,1200
1335000.0,5.0,2.25,4200,2.5,0,2910,1290
235000.0,3.0,1.75,1900,1.0,0,950,950
499950.0,3.0,1.0,1830,1.5,0,1430,400
622500.0,5.0,2.75,3320,2.0,0,2190,1130
300000.0,4.0,2.5,2700,1.0,0,1560,1140
205000.0,3.0,1.0,1290,1.0,0,1290,0
435000.0,3.0,1.75,1500,1.0,0,1500,0
697000.0,4.0,2.75,3650,1.5,0,3650,0
153000.0,3.0,1.0,1270,1.5,0,1270,0
454000.0,4.0,2.25,2630,2.0,0,2630,0
345000.0,2.0,1.5,1800,1.0,0,1240,560
585000.0,3.0,1.0,1870,1.5,0,1580,290
380000.0,4.0,2.5,2540,2.0,0,1870,670
250600.0,4.0,2.5,1930,1.0,0,1120,810
890000.0,4.0,2.25,2770,2.0,0,2770,0
370000.0,4.0,2.5,2220,2.0,0,2220,0
369500.0,3.0,1.5,1650,1.0,0,1100,550
950000.0,4.0,2.5,3770,2.0,0,3770,0
615000.0,3.0,1.75,2350,1.0,0,1800,550
305000.0,3.0,1.5,1210,1.0,0,610,600
590000.0,4.0,2.5,2010,2.0,0,2010,0
485000.0,3.0,2.5,1580,2.0,0,1580,0
215000.0,2.0,1.0,710,1.0,0,710,0
430000.0,3.0,2.0,1910,1.5,0,1910,0
324900.0,4.0,2.5,1880,2.0,0,1880,0
975000.0,5.0,2.75,3100,1.0,2,1660,1440
910000.0,5.0,2.5,2350,2.0,0,2350,0
459950.0,3.0,1.75,1850,1.0,2,1100,750
325000.0,3.0,2.5,2070,2.0,0,2070,0
513000.0,4.0,2.75,2020,1.0,0,1010,1010
475000.0,3.0,2.25,1580,1.0,0,1200,380
419000.0,4.0,2.5,2690,2.0,0,2690,0
760000.0,4.0,2.5,2420,1.0,4,1700,720
1120000.0,5.0,1.5,2540,2.0,3,2340,200
129000.0,2.0,1.0,1150,1.0,0,1150,0
725000.0,5.0,2.5,3210,1.0,0,1830,1380
580000.0,3.0,2.5,2040,2.0,0,2040,0
385000.0,3.0,2.25,1920,1.0,0,1060,860
265000.0,4.0,1.75,1900,1.0,0,1900,0
330000.0,3.0,2.5,1070,2.0,0,720,350
665000.0,4.0,2.5,2790,2.0,0,2790,0
799000.0,3.0,2.5,2860,2.0,0,2860,0
589000.0,3.0,2.0,2250,1.0,0,1250,1000
538000.0,3.0,1.0,1460,1.0,0,1260,200
530100.0,3.0,1.0,1540,1.5,0,1200,340
718500.0,3.0,2.0,2910,2.0,0,1920,990
299000.0,3.0,1.75,1180,1.0,0,1180,0
556000.0,3.0,1.75,1640,1.0,0,1090,550
171000.0,4.0,2.0,1520,1.0,0,1020,500
540000.0,5.0,3.0,3610,2.0,0,3610,0
250000.0,3.0,2.25,1400,2.0,0,1400,0
795000.0,4.0,3.5,3200,2.0,0,2670,530
575000.0,3.0,3.0,1384,2.0,0,1144,240
379500.0,3.0,2.25,1410,2.0,0,1290,120
385000.0,4.0,2.5,2050,2.0,0,2050,0
415500.0,4.0,2.5,1750,2.0,0,1750,0
397500.0,3.0,2.0,1510,1.0,0,1070,440
530000.0,3.0,2.5,1930,2.0,0,1930,0
883000.0,4.0,2.5,2960,2.0,0,2960,0
850000.0,5.0,2.75,2920,1.0,0,1660,1260
496752.0,2.0,1.0,1980,1.0,0,1090,890
330000.0,3.0,1.75,1430,1.0,0,1430,0
735000.0,4.0,2.75,2450,2.0,2,2450,0
525000.0,4.0,2.75,2360,2.0,0,2360,0
269950.0,3.0,2.5,1890,2.0,0,1730,160
650000.0,3.0,1.75,2140,1.0,0,1290,850
520500.0,3.0,2.0,1900,1.0,0,950,950
652500.0,4.0,2.5,2700,2.0,0,2700,0
506000.0,5.0,3.0,2430,1.0,0,1370,1060
416000.0,3.0,1.0,1110,1.0,0,1110,0
500000.0,4.0,2.75,2280,1.0,0,2280,0
460000.0,3.0,1.75,1550,1.0,0,860,690
371025.0,3.0,2.0,1530,1.0,0,1530,0
576000.0,4.0,2.5,2440,2.0,0,2440,0
353500.0,4.0,2.25,1760,2.0,0,1760,0
183000.0,3.0,1.75,1070,1.0,0,1070,0
763101.0,3.0,1.75,1990,1.0,0,1100,890
460000.0,2.0,1.5,1090,1.0,0,970,120
825000.0,4.0,1.5,1890,1.5,0,1890,0
265000.0,3.0,1.0,1000,1.0,0,1000,0
295000.0,3.0,1.75,1770,1.0,0,1030,740
418000.0,4.0,3.0,2360,1.0,2,1460,900
534500.0,3.0,2.5,1700,2.0,0,1700,0
690000.0,2.0,1.75,1600,1.0,0,850,750
530000.0,4.0,2.5,2050,2.0,0,2050,0
357186.0,2.0,1.75,1210,2.0,0,1210,0
300000.0,5.0,3.0,1940,1.0,0,1200,740
304000.0,4.0,2.0,1810,1.0,0,1110,700
385000.0,4.0,1.75,1690,1.0,0,870,820
415000.0,4.0,2.0,1800,1.0,0,1000,800
963000.0,4.0,3.5,3280,2.0,0,3280,0
309212.0,3.0,1.75,1150,1.0,0,1150,0
235000.0,2.0,1.5,880,2.0,0,880,0
667000.0,3.0,1.5,1720,2.0,0,1720,0
470000.0,3.0,1.5,1510,1.0,0,1510,0
375000.0,4.0,2.0,1240,1.0,0,1040,200
410000.0,4.0,2.0,1580,1.0,0,1580,0
566000.0,4.0,2.25,2170,2.0,0,2170,0
680000.0,4.0,2.75,2500,2.0,0,2500,0
332000.0,1.0,1.0,960,1.0,0,760,200
902000.0,4.0,2.5,3030,2.0,0,3030,0
500000.0,3.0,1.75,1540,1.0,0,770,770
445000.0,3.0,1.75,1890,1.5,3,1890,0
825000.0,4.0,2.5,2810,1.0,0,1710,1100
1095000.0,4.0,4.0,3530,2.0,0,2630,900
277000.0,3.0,1.0,1100,1.0,0,1100,0
545000.0,3.0,2.5,1940,1.0,2,1440,500
435000.0,3.0,2.5,2300,2.0,0,2300,0
638000.0,3.0,2.5,2110,2.0,0,2110,0
418000.0,4.0,1.5,1220,1.0,0,1220,0
499000.0,3.0,1.75,1750,1.0,0,1470,280
150000.0,3.0,1.5,1230,1.0,0,1230,0
759950.0,3.0,2.5,3100,2.0,0,3100,0
632500.0,5.0,2.5,2640,2.0,0,2640,0
862000.0,4.0,2.5,3190,2.0,0,3190,0
524000.0,2.0,1.0,1120,1.5,0,1120,0
470000.0,3.0,1.5,1760,1.0,0,1160,600
385000.0,3.0,2.0,1590,2.0,0,1590,0
575000.0,4.0,2.5,2120,2.0,0,2120,0
220000.0,4.0,2.5,2240,1.0,0,1370,870
460000.0,2.0,1.0,890,1.0,0,760,130
175000.0,3.0,1.5,1220,1.0,0,1220,0
465000.0,3.0,2.25,2670,1.0,0,1640,1030
552000.0,3.0,1.0,1120,1.0,0,820,300
518000.0,4.0,2.5,1740,1.0,0,1220,520
899950.0,4.0,3.5,3290,2.0,1,2360,930
373000.0,3.0,1.0,1770,1.5,0,1140,630
385000.0,4.0,2.5,2960,2.0,0,2960,0
245000.0,2.0,1.0,1200,1.0,0,980,220
375000.0,4.0,2.0,2400,2.0,0,2400,0
699850.0,4.0,3.5,2690,2.0,0,2690,0
455000.0,2.0,1.5,1310,1.5,0,1310,0
650000.0,4.0,2.75,2610,3.0,0,1910,700
378000.0,5.0,2.5,2760,1.0,0,1600,1160
220000.0,3.0,2.0,1410,1.0,0,1410,0
285500.0,4.0,1.75,1960,1.0,0,1960,0
340000.0,3.0,2.5,1212,3.0,0,1212,0
921000.0,4.0,1.5,2220,1.0,0,1490,730
999000.0,4.0,2.75,2800,2.0,0,2800,0
335000.0,3.0,1.5,2040,1.0,0,1340,700
385000.0,2.0,1.0,830,1.0,3,830,0
850000.0,4.0,3.5,4140,2.0,0,3160,980
429000.0,5.0,2.5,2340,2.0,0,2340,0
523950.0,3.0,2.25,1420,3.0,0,1420,0
798800.0,3.0,2.75,2670,1.0,0,1720,950
284000.0,3.0,2.5,1880,2.0,0,1880,0
852880.0,4.0,3.25,3450,2.0,0,3450,0
320000.0,3.0,2.25,1200,3.0,0,1200,0
749995.0,4.0,3.25,3430,2.0,0,3430,0
468500.0,3.0,2.5,1350,2.0,0,1120,230
492500.0,5.0,2.5,2570,2.0,0,2570,0
685000.0,4.0,3.5,2840,3.0,0,2840,0
542525.0,4.0,2.5,2650,2.0,0,2650,0
435000.0,3.0,2.0,1980,3.0,0,1980,0
242000.0,3.0,1.75,1280,1.5,0,1280,0
325000.0,4.0,2.5,2610,2.0,0,2610,0
837700.0,5.0,2.75,3010,2.0,0,3010,0
210000.0,1.0,1.0,930,1.0,0,930,0
187500.0,3.0,1.5,1180,1.0,0,1180,0
560000.0,5.0,1.0,1710,1.5,0,1320,390
272000.0,3.0,2.0,1380,1.0,0,1380,0
235000.0,3.0,1.75,1190,1.0,0,1190,0
259000.0,3.0,2.0,1870,1.0,0,1270,600
866059.0,5.0,3.5,3130,2.0,0,2570,560
473000.0,2.0,1.0,900,1.0,0,900,0
405000.0,3.0,1.5,1880,1.0,0,1480,400
475000.0,3.0,2.25,2280,1.0,1,1150,1130
499500.0,3.0,2.5,2970,2.0,0,2970,0
386000.0,2.0,2.5,1620,2.0,0,1620,0
458000.0,4.0,1.5,1550,1.5,0,1350,200
605500.0,3.0,2.5,2830,2.0,0,2830,0
421000.0,3.0,2.5,2890,2.0,0,2890,0
536000.0,4.0,2.25,1990,2.0,0,1990,0
247200.0,3.0,1.75,1370,1.0,0,1370,0
250000.0,2.0,1.5,1088,2.0,0,1088,0
204950.0,4.0,1.75,1740,1.0,0,1180,560
430000.0,3.0,2.0,1730,1.0,0,1370,360
250000.0,4.0,2.5,1800,2.0,0,1800,0
260000.0,3.0,1.75,1440,1.0,2,1090,350
547000.0,4.0,1.0,1720,1.5,0,1200,520
379900.0,5.0,3.5,2800,2.0,0,2800,0
738500.0,3.0,2.5,2300,1.0,0,2300,0
545000.0,4.0,2.25,2030,1.0,0,1590,440
342000.0,2.0,1.0,740,1.0,0,740,0
170000.0,4.0,1.0,1920,1.0,0,1220,700
616000.0,4.0,2.5,2490,2.0,0,2490,0
640000.0,3.0,2.0,1380,1.0,0,1380,0
332000.0,3.0,2.5,1530,1.0,0,1270,260
1010000.0,3.0,3.25,2420,2.0,2,1840,580
380000.0,4.0,2.5,2150,2.0,0,2150,0
415000.0,4.0,2.0,1610,1.0,0,1610,0
1008000.0,4.0,3.5,2650,2.0,0,2060,590
669000.0,4.0,2.75,2700,2.0,0,2700,0
260000.0,3.0,1.5,1270,1.0,0,1150,120
854000.0,4.0,2.75,3150,1.0,0,2480,670
605000.0,3.0,2.25,2010,2.0,0,2010,0
320000.0,3.0,1.0,860,1.5,0,860,0
229950.0,3.0,2.0,1410,1.0,0,1410,0
255000.0,3.0,1.75,1700,1.0,0,1700,0
1170000.0,4.0,2.5,2570,2.0,0,2570,0
479000.0,2.0,2.25,1230,2.0,0,1020,210
472000.0,3.0,2.5,1180,3.0,0,1180,0
198000.0,3.0,1.5,1430,1.0,0,820,610
440000.0,4.0,2.0,1450,1.5,0,1450,0
506000.0,3.0,1.75,2180,1.0,0,1480,700
382500.0,4.0,2.5,2210,2.0,0,2210,0
269500.0,2.0,1.5,1480,1.0,0,940,540
560000.0,3.0,2.0,2340,1.0,1,1170,1170
840000.0,4.0,3.5,3860,2.0,0,3120,740
479500.0,3.0,2.75,2300,2.0,0,2300,0
402000.0,3.0,1.5,1450,1.0,0,1010,440
549000.0,2.0,2.5,1380,3.0,0,1380,0
449950.0,4.0,2.5,2470,2.0,0,2470,0
493000.0,4.0,1.75,2030,1.5,0,2030,0
142500.0,4.0,0.75,1440,1.0,0,1440,0
250000.0,3.0,1.75,1160,1.0,0,1160,0
729000.0,3.0,1.0,1580,2.0,0,1580,0
465000.0,2.0,2.75,1430,2.0,0,995,435
465000.0,2.0,2.0,1494,2.0,4,1494,0
280000.0,4.0,2.25,1930,1.0,0,1360,570
667500.0,3.0,2.0,1880,1.0,0,1030,850
809000.0,3.0,2.5,2590,2.0,0,2590,0
400000.0,3.0,2.25,2140,2.0,0,2140,0
310000.0,4.0,2.0,1870,1.5,0,1870,0
435000.0,2.0,1.0,1230,1.0,0,1230,0
465950.0,4.0,2.5,2340,2.0,0,2340,0
253000.0,3.0,1.5,880,1.0,0,880,0
330000.0,3.0,2.5,3040,2.0,0,3040,0
554000.0,4.0,1.0,1120,1.5,0,1120,0
350000.0,3.0,2.0,1380,3.0,0,1380,0
294999.0,4.0,2.5,1660,2.0,0,1660,0
1185001.0,3.0,2.75,2500,2.0,0,2500,0
752000.0,4.0,2.5,2940,2.0,0,2940,0
451000.0,4.0,2.5,1670,2.0,0,1670,0
725000.0,4.0,2.75,2630,2.0,0,2630,0
345000.0,4.0,2.75,2250,1.0,0,1480,770
206000.0,3.0,1.0,1320,1.0,0,1320,0
580000.0,5.0,2.0,2700,1.0,0,1540,1160
430000.0,3.0,1.0,980,1.0,0,980,0
720000.0,4.0,2.5,2650,2.0,0,2110,540
936000.0,3.0,1.75,2960,1.0,2,1480,1480
535000.0,4.0,2.75,3070,2.0,0,3070,0
286800.0,3.0,2.5,1413,2.0,0,1413,0
350000.0,2.0,2.5,1260,3.0,0,1260,0
345000.0,3.0,2.5,1680,2.0,0,1680,0
435000.0,3.0,2.25,1230,2.0,0,1080,150
461000.0,3.0,3.25,2770,2.0,0,1980,790
770000.0,3.0,2.25,2910,2.0,0,2910,0
330000.0,3.0,2.5,1600,2.0,0,1600,0
322500.0,4.0,2.5,1820,2.0,0,1820,0
475000.0,3.0,1.75,1700,1.0,0,1230,470
250275.0,2.0,1.0,790,1.0,0,790,0
274500.0,3.0,2.25,1720,1.0,0,1320,400
284950.0,3.0,1.0,990,1.0,0,990,0
264950.0,4.0,1.75,1770,1.0,0,1050,720
242000.0,3.0,2.0,1260,1.0,0,1260,0
913000.0,4.0,2.5,3640,2.0,0,3640,0
555000.0,3.0,1.75,2040,1.0,0,1120,920
711000.0,4.0,1.75,1980,1.0,0,990,990
403500.0,5.0,2.5,3600,1.0,0,2410,1190
253779.0,4.0,2.0,2030,1.5,0,1430,600
384400.0,3.0,3.25,1689,3.0,0,1689,0
646000.0,5.0,2.75,2870,1.0,0,1650,1220
415000.0,3.0,1.75,1270,1.0,0,1270,0
764000.0,4.0,2.5,2790,2.0,0,2790,0
507000.0,5.0,3.25,3850,2.0,2,3030,820
545500.0,3.0,2.5,1560,1.5,0,1360,200
450000.0,3.0,1.75,1180,1.0,0,760,420
264000.0,4.0,1.75,1820,1.0,0,1080,740
650000.0,5.0,1.75,1260,1.5,0,1260,0
365000.0,3.0,2.5,2640,2.0,0,1680,960
343566.0,2.0,1.0,1100,1.0,0,1100,0
375000.0,3.0,2.5,1950,2.0,0,1950,0
295000.0,3.0,2.0,1380,1.0,0,1380,0
325000.0,3.0,2.75,2200,1.0,0,1280,920
265000.0,4.0,1.5,2050,1.0,0,1050,1000
562000.0,5.0,3.0,2795,2.0,0,2795,0
540000.0,4.0,2.5,2050,2.0,0,2050,0
279950.0,5.0,1.75,2150,1.0,0,1460,690
540000.0,3.0,1.75,1970,1.0,0,1420,550
310000.0,4.0,2.5,2660,1.0,0,1740,920
190000.0,1.0,1.0,720,1.0,0,720,0
440000.0,4.0,2.5,2410,2.0,0,2410,0
230000.0,2.0,1.0,1080,1.0,0,1080,0
455000.0,3.0,1.75,1180,1.0,0,1180,0
175000.0,2.0,1.0,660,1.0,0,660,0
650000.0,3.0,1.75,2920,1.0,0,1620,1300
192500.0,3.0,1.0,1080,1.5,0,1080,0
239950.0,3.0,1.75,1670,1.0,0,1170,500
850000.0,5.0,3.5,3450,1.0,0,2350,1100
410000.0,4.0,2.0,1970,1.0,0,1820,150
570000.0,4.0,2.5,2290,2.0,0,2290,0
469000.0,5.0,2.5,2240,1.0,0,1140,1100
559000.0,2.0,1.0,1240,1.0,1,1060,180
739888.0,3.0,2.5,2420,2.0,4,1690,730
240000.0,2.0,1.0,670,1.0,0,670,0
574950.0,5.0,3.25,3160,2.0,0,3160,0
180000.0,3.0,2.25,1990,2.0,0,1990,0
300000.0,3.0,2.5,1700,2.0,0,1700,0
630000.0,4.0,2.5,2807,2.0,0,2807,0
507000.0,4.0,1.75,1770,1.0,0,1170,600
287500.0,4.0,2.5,2570,1.0,0,1590,980
688000.0,3.0,3.0,3450,2.0,0,3450,0
424000.0,3.0,2.0,1670,1.0,0,1170,500
400000.0,3.0,1.75,1050,1.5,0,950,100
620000.0,4.0,2.5,1910,2.0,0,1910,0
300000.0,3.0,1.0,910,1.0,0,910,0
615000.0,5.0,2.25,2480,2.0,0,2480,0
206000.0,2.0,1.5,1820,2.0,0,1820,0
515500.0,4.0,2.5,2920,2.0,0,2920,0
554000.0,5.0,2.25,1870,1.0,0,1170,700
825000.0,4.0,3.5,3810,2.0,0,3810,0
855000.0,4.0,2.25,2190,2.0,0,1800,390
315000.0,3.0,2.5,1730,2.0,0,1730,0
299000.0,5.0,2.5,2220,1.0,0,1110,1110
650000.0,3.0,1.5,1320,1.0,0,1320,0
465000.0,3.0,1.75,1510,1.0,2,860,650
535000.0,3.0,2.0,2120,2.0,0,2120,0
564000.0,2.0,2.0,1690,1.0,0,1690,0
515000.0,3.0,3.5,1360,2.0,0,1040,320
580000.0,4.0,2.5,3250,2.0,0,3250,0
309000.0,3.0,2.25,1490,2.0,0,1220,270
536751.0,3.0,1.75,1930,1.0,0,1930,0
415000.0,4.0,2.5,2020,2.0,0,2020,0
267000.0,3.0,2.25,1584,2.0,0,1584,0
820000.0,4.0,2.5,3170,2.0,0,3170,0
485000.0,2.0,2.5,1430,3.0,0,1410,20
482000.0,3.0,3.25,1380,3.0,0,1380,0
535000.0,4.0,2.5,2610,2.0,0,2610,0
690000.0,3.0,3.25,1540,3.0,0,1540,0
576000.0,3.0,2.5,1940,1.0,0,970,970
378750.0,3.0,2.5,2160,1.5,0,1260,900
269900.0,4.0,1.75,1530,1.5,0,1530,0
210000.0,3.0,2.0,1440,1.0,0,1440,0
429900.0,4.0,2.5,2640,2.0,0,2640,0
360000.0,4.0,2.5,2850,2.0,0,2850,0
405000.0,2.0,1.0,1260,1.0,0,1260,0
450000.0,3.0,1.75,1610,1.0,0,1610,0
703000.0,3.0,2.0,1360,1.5,0,1360,0
661000.0,4.0,2.5,2496,2.0,0,2496,0
580000.0,4.0,2.25,2160,1.0,0,2160,0
464000.0,3.0,1.0,1320,2.0,0,1320,0
945000.0,2.0,2.5,2540,2.0,0,2540,0
659500.0,4.0,3.0,2620,1.0,0,1870,750
200000.0,3.0,1.5,1140,1.0,0,1140,0
280000.0,3.0,2.0,1790,1.0,0,1790,0
1325000.0,4.0,2.5,2440,2.5,0,2440,0
346150.0,3.0,2.0,2140,1.0,0,1480,660
197500.0,3.0,1.0,1330,2.0,0,1330,0
799000.0,4.0,2.5,2590,2.0,0,2590,0
350000.0,2.0,1.0,1620,1.0,0,850,770
720000.0,4.0,2.5,2440,2.0,0,2440,0
519000.0,3.0,2.75,2020,1.0,0,1270,750
590300.0,3.0,1.5,1470,2.0,0,1470,0
437000.0,2.0,1.75,1440,1.0,0,1440,0
221000.0,3.0,2.25,1640,1.0,0,1140,500
380000.0,4.0,2.25,2150,1.0,0,1090,1060
506000.0,2.0,1.0,1570,1.0,0,1150,420
395000.0,4.0,1.0,1980,1.0,0,1430,550
285000.0,3.0,1.0,1210,1.5,0,1210,0
311000.0,3.0,1.75,1900,1.5,0,1070,830
435000.0,3.0,1.75,1310,1.0,0,1310,0
120000.0,2.0,1.0,990,1.0,0,990,0
186000.0,3.0,2.0,1340,1.0,0,920,420
756000.0,4.0,2.25,2160,1.0,0,1080,1080
248000.0,4.0,2.0,2080,1.0,0,1040,1040
287000.0,3.0,2.0,1300,1.5,0,1300,0
510000.0,4.0,2.5,2610,2.0,0,2610,0
249000.0,3.0,1.0,1050,1.0,0,1050,0
340000.0,3.0,2.5,2480,2.0,0,2480,0
399888.0,4.0,2.25,1820,1.5,0,1320,500
440000.0,3.0,1.75,1170,1.0,0,1170,0
899000.0,4.0,2.25,2370,1.0,2,1440,930
540500.0,5.0,3.75,3090,2.0,0,3090,0
385000.0,3.0,1.75,2310,1.0,0,1630,680
558000.0,4.0,2.25,2060,1.0,0,1320,740
450000.0,4.0,2.5,2400,2.0,0,2400,0
232500.0,3.0,1.0,1320,1.0,0,880,440
436000.0,2.0,1.0,790,1.0,0,790,0
240000.0,4.0,2.0,1790,1.0,1,1670,120
489950.0,3.0,2.25,1820,2.0,0,1820,0
352450.0,3.0,2.0,1430,1.0,0,1430,0
549000.0,4.0,1.75,1290,2.0,0,1290,0
1240000.0,4.0,3.5,3820,2.0,0,3280,540
618250.0,4.0,3.25,2520,1.5,0,1550,970
850000.0,2.0,1.75,1590,1.5,3,1320,270
930000.0,5.0,2.0,3530,1.5,0,3530,0
505000.0,3.0,2.5,1610,2.0,0,1610,0
275000.0,3.0,1.75,1860,1.0,0,1860,0
499000.0,3.0,1.75,1840,1.0,0,920,920
507000.0,3.0,2.5,2120,2.0,0,2120,0
619850.0,4.0,2.5,2270,1.0,0,1500,770
500000.0,3.0,2.5,2840,1.0,3,1870,970
310000.0,4.0,1.5,1220,1.0,0,1220,0
646000.0,4.0,2.5,2310,2.0,0,2310,0
265000.0,3.0,1.75,1840,1.0,0,1840,0
475000.0,3.0,2.5,950,2.0,0,950,0
